sttl,sbytes,dbytes,sload,dur,rate,tcprtt,synack,ackdat,ct_dst_src_ltm,label
0.996078431372549,3.287881162600352e-05,0.0,0.03423758983203816,1.8333336694445063e-07,0.09090908992727274,0.0,0.0,0.0,0.016129032258064516,0
0.996078431372549,0.00012106647162286887,0.0,0.16723613462178238,1.3333335777778225e-07,0.12499999992500001,0.0,0.0,0.0,0.016129032258064516,0
0.996078431372549,7.272347317277048e-05,0.0,0.1621867802733835,8.333334861111393e-08,0.2000000045,0.0,0.0,0.0,0.03225806451612903,0
0.996078431372549,6.1020845305887883e-05,0.0,0.1138952108661401,1.0000001833333671e-07,0.16666666030000005,0.0,0.0,0.0,0.03225806451612903,0
0.996078431372549,0.00014642216533444788,0.0,0.16142747886760922,1.6666669722222786e-07,0.1000000022,0.0,0.0,0.0,0.03225806451612903,0
0.996078431372549,5.294045939780228e-05,0.0,0.19843076332606768,5.0000009166668354e-08,0.3333333205000001,0.0,0.0,0.0,0.016129032258064516,0
0.996078431372549,0.00013485885446598054,0.0,0.248038451120379,1.0000001833333671e-07,0.16666666030000005,0.0,0.0,0.0,0.016129032258064516,0
0.996078431372549,9.473555892238302e-05,0.0,0.03753118420501459,4.6666675222223795e-07,0.035714285112857146,0.0,0.0,0.0,0.03225806451612903,0
0.0,1.5324869825679607e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0
0.0,1.5324869825679607e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0
0.0,1.5324869825679607e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0
0.0,1.5324869825679607e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0
0.996078431372549,9.961165386691743e-05,0.0,0.27600606099894615,6.666667888889113e-08,0.24999999985000002,0.0,0.0,0.0,0.03225806451612903,0
0.996078431372549,0.00014196402138515925,0.0,0.22366849634412775,1.1666668805555949e-07,0.14285714047142858,0.0,0.0,0.0,0.03225806451612903,0
0.996078431372549,0.0001404315344025913,0.0,0.1408158959664257,1.8333336694445063e-07,0.09090908992727274,0.0,0.0,0.0,0.0,0
0.996078431372549,7.160893718544834e-05,0.0,0.1996962697186323,6.666667888889113e-08,0.24999999985000002,0.0,0.0,0.0,0.03225806451612903,0
0.996078431372549,2.0200964770214025e-05,0.0,0.0794735451129029,5.0000009166668354e-08,0.3333333205000001,0.0,0.0,0.0,0.016129032258064516,0
0.996078431372549,0.0001219023736133605,0.0,0.13470006938435503,1.6666669722222786e-07,0.1000000022,0.0,0.0,0.0,0.016129032258064516,0
0.996078431372549,0.00010755272277658778,0.0,0.5952923021270256,3.333333944444556e-08,0.49999999980000004,0.0,0.0,0.0,0.016129032258064516,0
0.996078431372549,0.00014140675339149818,0.0,0.3899012718650863,6.666667888889113e-08,0.24999999985000002,0.0,0.0,0.0,0.016129032258064516,0
0.996078431372549,0.0001494871392995838,0.0,0.16476840505301601,1.6666669722222786e-07,0.1000000022,0.0,0.0,0.0,0.016129032258064516,0
0.996078431372549,1.2399212858958954e-05,0.0,0.01704209788102182,1.5000002750000507e-07,0.11111110686666668,0.0,0.0,0.0,0.016129032258064516,0
0.996078431372549,9.125263396200129e-05,0.0,0.10129080753028726,1.6666669722222786e-07,0.1000000022,0.0,0.0,0.0,0.03225806451612903,0
0.996078431372549,0.00014168538738832873,0.0,0.31252845861668843,8.333334861111393e-08,0.2000000045,0.0,0.0,0.0,0.03225806451612903,0
0.996078431372549,1.825052679240026e-05,0.0,0.07238672996753932,5.0000009166668354e-08,0.3333333205000001,0.0,0.0,0.0,0.03225806451612903,0
0.996078431372549,0.00010281594483046862,0.0,0.16270744235893977,1.1666668805555949e-07,0.14285714047142858,0.0,0.0,0.0,0.016129032258064516,0
0.996078431372549,6.116016230430315e-05,0.0,0.11414830728512403,1.0000001833333671e-07,0.16666666030000005,0.0,0.0,0.0,0.016129032258064516,0
0.996078431372549,0.00011159291573063058,0.0,0.6173120428944794,3.333333944444556e-08,0.49999999980000004,0.0,0.0,0.0,0.0,0
0.996078431372549,2.3683889730595755e-05,0.0,0.0394836731002619,1.1666668805555949e-07,0.14285714047142858,0.0,0.0,0.0,0.0,0
0.996078431372549,3.52472005990631e-05,1.828411619937901e-05,5.05083504118949e-07,0.02390277104884136,1.0459040968622877e-05,0.03898138541109234,0.024709091517633012,0.02363955205891331,0.0,0
0.996078431372549,4.917890044059001e-05,0.0,0.07918428772377038,1.1666668805555949e-07,0.14285714047142858,0.0,0.0,0.0,0.016129032258064516,0
0.996078431372549,3.52472005990631e-05,2.415140721858272e-05,3.7643738983144045e-07,0.03207145587976692,8.834440973496678e-06,0.048435874723437224,0.02960095302201446,0.03058613524138737,0.0,0
0.996078431372549,0.0005523918987165422,2.415140721858272e-05,4.043725259074855e-06,0.04622965847543739,7.570898977287303e-06,0.0378839005459948,0.024093308887971565,0.02288599545612539,0.0,0
0.996078431372549,5.363704438987862e-05,0.0,0.060288531618476825,1.6666669722222786e-07,0.1000000022,0.0,0.0,0.0,0.016129032258064516,0
0.996078431372549,0.00017358898002542536,2.415140721858272e-05,2.3478081452090194e-06,0.02441735447651499,1.1603769965188691e-05,0.05786942965590422,0.02992759363180971,0.042535146057502485,0.03225806451612903,0
0.24313725490196078,5.5169531372446586e-05,7.995889621519477e-05,1.1344674847335467e-06,0.01639790300628222,1.7278634948164098e-05,0.05405570900165251,0.033591608745290984,0.033522172045815694,0.016129032258064516,0
0.996078431372549,3.552583459589363e-05,1.828411619937901e-05,1.0227756568279105e-06,0.011903035515556512,2.1003048936990855e-05,0.042417502188296895,0.02476425473256997,0.028062215709077302,0.016129032258064516,0
0.0,4.736777946119152e-06,0.0,1.1643461848761155e-09,0.9999280833201487,1.6667999949996e-08,0.0,0.0,0.0,0.016129032258064516,0
0.0,4.736777946119152e-06,0.0,1.1643459950507641e-09,0.9999281499868276,1.6667999949996e-08,0.0,0.0,0.0,0.016129032258064516,0
0.0,4.736777946119152e-06,0.0,1.1643461848761155e-09,0.9999280833201487,1.6667999949996e-08,0.0,0.0,0.0,0.016129032258064516,0
0.24313725490196078,5.5866116364522934e-05,8.637198174781278e-05,7.359306422934236e-07,0.025587571357721415,1.2375801962872594e-05,0.04718556888523119,0.032109949584540415,0.026190445298346274,0.016129032258064516,0
0.0,4.736777946119152e-06,0.0,1.1643459950507641e-09,0.9999281499868276,1.6667999949996e-08,0.0,0.0,0.0,0.016129032258064516,0
0.996078431372549,3.552583459589363e-05,1.828411619937901e-05,9.645487693765216e-07,0.012621585647290703,1.980733994057798e-05,0.059373826529877945,0.04285716942048873,0.030252890454653788,0.016129032258064516,0
0.996078431372549,3.552583459589363e-05,2.415140721858272e-05,9.61994191102788e-07,0.012655102320102094,2.2388864932833404e-05,0.04509186921769531,0.021628628840816316,0.03500640881623667,0.03225806451612903,0
0.996078431372549,0.00017358898002542536,2.415140721858272e-05,2.6580676707544944e-06,0.021567270620666282,1.3137191960588426e-05,0.03542123243311139,0.024731094822467416,0.018970027772675157,0.016129032258064516,0
0.24313725490196078,5.614475036135347e-05,7.736637227647685e-05,1.0708327993293097e-06,0.017655986570264206,1.6047440951857677e-05,0.0719323610186146,0.039810176559476475,0.0499962783112957,0.0,0
0.996078431372549,3.552583459589363e-05,1.828411619937901e-05,1.1704996361716197e-06,0.010400801906813684,2.4036612927890163e-05,0.05791574697138401,0.027849675900616957,0.04488493153117102,0.03225806451612903,0
0.996078431372549,0.00017358898002542536,2.415140721858272e-05,2.8897407992077364e-06,0.019838203637004,1.428220995715337e-05,0.05110186800088448,0.03281994354757734,0.030518188814584107,0.016129032258064516,0
0.996078431372549,3.552583459589363e-05,1.828411619937901e-05,7.308338131941047e-07,0.01665786972060945,1.5007923954976228e-05,0.06971828866678094,0.03329595870568503,0.05428441486517585,0.03225806451612903,0
0.24313725490196078,5.433362938195497e-05,9.646918024597731e-05,1.1099597156131954e-06,0.016509136360008333,1.91813009424561e-05,0.04747943524276685,0.026109245478785716,0.033185171426444754,0.016129032258064516,0
0.996078431372549,3.552583459589363e-05,1.828411619937901e-05,1.114136522168005e-06,0.010926968669944257,2.2879175931362474e-05,0.05216010090371102,0.03730458895967135,0.02695800091369165,0.016129032258064516,0
0.996078431372549,0.00017358898002542536,2.415140721858272e-05,4.245587836584949e-06,0.013502785808844066,2.098332793705002e-05,0.0559445134261337,0.03638168977943391,0.032912702840570365,0.03225806451612903,0
0.996078431372549,6.7290110234575e-05,0.0,9.66607164492894e-08,0.2474427953645125,1.414468995756593e-06,0.0,0.0,0.0,0.2096774193548387,0
0.996078431372549,6.7290110234575e-05,0.0,9.66607164492894e-08,0.2474427953645125,1.414468995756593e-06,0.0,0.0,0.0,0.2096774193548387,0
0.996078431372549,6.7290110234575e-05,0.0,9.66607164492894e-08,0.2474427953645125,1.414468995756593e-06,0.0,0.0,0.0,0.2096774193548387,0
0.996078431372549,3.552583459589363e-05,1.828411619937901e-05,4.5975167165975174e-07,0.026479804854630893,9.441158971676524e-06,0.04010870176751586,0.025356174623185655,0.024397547372999935,0.016129032258064516,0
0.996078431372549,0.00017358898002542536,2.415140721858272e-05,2.9874204034207246e-06,0.019189553518084813,1.476497995570506e-05,0.0639728481092984,0.042801076488446096,0.03631548721002411,0.03225806451612903,0
0.996078431372549,6.1020845305887883e-05,0.0,9.044797396456315e-08,0.23925459386334222,1.323554996029335e-06,0.0,0.0,0.0,0.2096774193548387,0
0.996078431372549,6.1020845305887883e-05,0.0,9.044797396456315e-08,0.23925459386334222,1.323554996029335e-06,0.0,0.0,0.0,0.2096774193548387,0
0.996078431372549,6.1020845305887883e-05,0.0,9.044797396456315e-08,0.23925459386334222,1.323554996029335e-06,0.0,0.0,0.0,0.2096774193548387,0
